# k1 k2
-2.39192 -0.067164
0.0804334 0.0214546
-2.34942 -0.00463502
0.0717924 0.0105134
-2.33903 0.0533297
0.0710624 0.00357822
-2.36385 0.0379168
0.0542846 -0.00806756
-2.41904 -0.038816
0.0554001 -0.00983564
-2.42278 -0.0749674
0.0609558 0.00197114
-2.38359 -0.0346413
0.0690504 0.022014
-2.37555 0.0039565
0.0820816 0.0459655
-2.38222 -0.0050476
0.0753711 0.054726
-2.41389 -0.0529597
0.0770918 0.038487
-2.39635 -0.0543124
0.0797585 0.00903959
-2.35924 0.00875099
0.0754238 -0.02359
-2.35057 0.0492535
0.068061 -0.0354638
-2.37748 0.0208227
0.0592558 -0.0220859
-2.41805 -0.0488649
0.0455366 -0.00413032
-2.4192 -0.0779313
0.0103782 0.0326495
-2.38574 -0.0364806
0.00677736 0.0428358
-2.37042 0.00567347
-0.0096183 0.0425079
-2.38921 -0.00843504
-0.0223295 0.0355346
-2.41835 -0.0650471
-0.0390848 0.0216386
-2.40032 -0.0652367
0.0178363 -0.0517274
-2.35327 0.00832301
0.0175662 -0.0562217
-2.34815 0.0533445
0.00153397 -0.0581139
-2.37223 0.0310414
-0.0148008 -0.0518574
-2.41312 -0.0361093
-0.0314775 -0.0435879
-2.42499 -0.0751073
-0.0165359 -0.0529209
-2.39317 -0.0355591
0.00401481 -0.0604771
-2.3864 0.0139826
0.0281967 -0.0518572
-2.40161 0.0147396
0.038945 -0.0324887
-2.43297 -0.0235276
0.0517318 -0.0187706
-2.4018 -0.0482266
0.0647161 -0.0124985
-2.72888 0.0284711
-2.69296 0.0310361
-2.31799 0.00117764
0.0574054 -0.00155487
-2.71442 0.0480915
-2.68541 0.0497044
-2.29469 0.00591409
0.0489638 -0.0178929
-2.69621 0.0337969
-2.67353 0.00883987
-2.30911 -0.0300385
0.0419611 -0.0514927
-2.69728 -0.0302173
-2.68247 -0.0534976
-2.33701 -0.0805469
0.0344291 -0.0734981
-2.70474 -0.0670345
-2.68999 -0.0496149
-2.33857 -0.0582254
0.0318627 -0.0684023
-2.6947 -0.0127128
-2.67712 0.0186205
-2.30649 0.00590219
0.0368937 -0.036773
-2.68431 0.0493757
-2.67311 0.0545621
-2.29374 0.0265853
0.044636 -0.00279175
-2.6782 0.0448758
-2.67041 0.0217656
-2.29107 -0.0101023
0.0587585 0.0176801
-2.69312 -0.0166667
-2.68183 -0.0377214
-2.30062 -0.0559943
0.0755214 0.0258455
-2.70945 -0.0523617
-2.68829 -0.0328942
-2.28556 -0.0399876
0.0818119 0.0236286
-2.70466 0.00334376
-2.67734 0.0379952
-2.24672 0.0191779
0.063786 0.0118389
-2.69437 0.0773344
-2.66842 0.082809
-2.22745 0.0450057
0.0567848 0.00261888
-2.6865 0.0795608
-2.66263 0.0443253
-2.23227 -0.00169361
0.0350616 -0.0118895
-2.70339 -0.00145078
-2.67778 -0.0390358
-2.26473 -0.0658396
0.0340405 -0.0159508
-2.72137 -0.0629032
-2.68379 -0.0516675
-2.26964 -0.0553305
0.0385838 -0.0102412
-2.71183 -0.0221015
-2.66635 0.00913039
-2.24534 -7.34601e-05
0.000960547 0.0453849
-2.69824 0.0364782
-2.65811 0.0461873
-2.24479 0.0205042
0.0174958 0.0558259
-2.68264 0.0371027
-2.6532 0.016979
-2.25947 -0.0219597
0.0293171 0.0397491
-2.69407 -0.0206159
-2.67574 -0.0416926
-2.29972 -0.0691834
0.0416005 0.0114717
-2.70719 -0.0485555
-2.68769 -0.0308077
-2.30583 -0.044439
0.0520778 -0.0155964
-2.70388 0.010067
-2.68826 0.0357626
-2.29516 0.0131515
0.0567425 -0.0398635
-2.69479 0.0715045
-2.6852 0.0680758
-2.29408 0.033092
0.0590295 -0.0426137
-2.6903 0.0595355
-2.68822 0.0250497
-2.31542 -0.0127511
0.0612402 -0.0211805
-2.70196 -0.015823
-2.70058 -0.0464102
-2.34505 -0.0679291
0.0578157 0.000313661
-2.71433 -0.0658872
-2.70638 -0.0570267
-2.34956 -0.064505
0.0175581 0.0536758
-2.70787 -0.0291337
-2.69743 0.00070639
-2.32835 -0.00923192
0.0221498 0.0589078
-2.69308 0.0341837
-2.68275 0.0422792
-2.30621 0.0145744
0.00911818 0.0540374
-2.68556 0.0319365
-2.68604 0.00647382
-2.31592 -0.031169
-0.00558532 0.0442375
-2.70358 -0.0313755
-2.6999 -0.0502593
-2.32428 -0.070702
-0.0267443 0.0277171
-2.72444 -0.0558051
-2.71491 -0.0314649
-2.31251 -0.0410494
-0.0432551 0.0174621
-2.72364 0.0151095
-2.70786 0.0479657
-2.27023 0.0292674
0.00863213 -0.0519278
-2.72273 0.0854057
-2.70736 0.0828314
-2.25567 0.045583
-0.015928 -0.059592
-2.72636 0.0734842
-2.71728 0.0401556
-2.27 4.39899e-05
-0.0340498 -0.0599908
-2.74534 0.0035602
-2.72959 -0.0300693
-2.28998 -0.0508663
-0.0480356 -0.0600846
-2.76917 -0.0519156
-2.74352 -0.0461832
-2.30137 -0.0485815
-0.0361814 -0.0627086
-2.76892 -0.0210346
-2.73322 0.00978023
-2.28072 0.00508775
-0.0197437 -0.0617417
-2.75959 0.0421921
-2.72304 0.0529417
-2.27407 0.0289725
0.00117845 -0.0482906
-2.74861 0.0494062
-2.71649 0.0295966
-2.28761 -0.00682283
0.0112463 -0.028352
-2.76418 0.0104801
-2.73202 -0.000540511
-2.31947 -0.0189508
0.0182291 -0.00488919
-2.74367 -0.014897
-2.70771 -0.00698215
-2.30249 -0.017666
0.0511604 -0.00891873
-1.85392 0.0302188
-1.24043 -0.0316578
-0.85772 0.0393918
-0.46212 0.0187248
-0.1166 0.0371056
0.20833 0.00835003
0.409163 0.025161
0.559377 0.0280193
0.0479231 0.0091787
-1.87378 0.0318421
-1.23227 -0.0552536
-0.802293 -0.00552445
-0.428233 -0.0216077
-0.0763274 -0.00831715
0.230353 -0.0124535
0.42235 0.0194265
0.566536 0.0314724
0.0440682 -0.00759382
-1.87596 0.0281331
-1.22368 -0.0648135
-0.794081 -0.0168762
-0.424148 -0.021003
-0.0637613 -0.0115081
0.234676 -0.00567331
0.42981 0.0141113
0.569531 0.0241795
0.045109 -0.0393621
-1.89008 -0.0202215
-1.22048 -0.0953129
-0.788214 -0.0301096
-0.415804 -0.0219367
-0.0533238 -0.00696204
0.243433 0.000827749
0.434972 0.0179092
0.56695 0.0292782
0.0414042 -0.0618295
-1.88913 -0.0338655
-1.22079 -0.087894
-0.781479 -0.0181216
-0.407459 -0.00546996
-0.0450372 0.0124691
0.252287 0.0149365
0.437244 0.0266833
0.56226 0.0339821
0.0395612 -0.0603104
-1.87695 0.022961
-1.22264 -0.0432532
-0.773332 0.0149681
-0.39938 0.0216101
-0.0375986 0.033972
0.257333 0.026781
0.433637 0.0301152
0.554692 0.0300901
0.0438622 -0.0322121
-1.87728 0.0700969
-1.22743 -0.0219106
-0.768396 0.0308724
-0.393619 0.0349915
-0.0311435 0.0430647
0.257953 0.0318425
0.426033 0.0303231
0.544901 0.0296987
0.0517123 0.00042803
-1.87639 0.0602075
-1.22298 -0.037762
-0.763028 0.0215857
-0.388746 0.0326951
-0.0269596 0.0439426
0.257689 0.0344326
0.420468 0.0339451
0.539437 0.0332761
0.061209 0.0189461
-1.87592 0.0150758
-1.21482 -0.0682731
-0.760233 0.0010158
-0.388668 0.0196652
-0.02947 0.0345693
0.252556 0.0257302
0.409777 0.0271072
0.531858 0.0227258
0.026285 0.0697584
-1.86231 -0.00438555
-1.21405 -0.071218
-0.764447 -0.00906968
-0.395719 0.00447094
-0.0385432 0.0163667
0.242969 0.00761355
0.396471 0.0115367
0.521698 0.00939454
0.0242572 0.0671747
-1.84313 0.0346849
-1.22088 -0.0414736
-0.77139 -0.000272117
-0.40426 -0.000384625
-0.0472774 0.00412974
0.233019 -0.00141501
0.384942 0.00588394
0.512217 0.00925269
0.0131639 0.0438901
-1.83486 0.0774768
-1.22315 -0.0218502
-0.773495 0.00807979
-0.407175 -0.000494788
-0.0516355 -0.00190878
0.226611 -0.00602447
0.376957 0.00105139
0.507716 -0.00100945
0.00406157 0.0350089
-1.83369 0.0659042
-1.21575 -0.0423576
-0.771726 -0.00594566
-0.406875 -0.0112471
-0.0556025 -0.0134918
0.217065 -0.0175332
0.362009 -0.0134631
0.492976 -0.0137617
-0.0111714 0.015834
-1.84076 0.00550364
-1.20222 -0.0797811
-0.7661 -0.0237842
-0.402594 -0.0156634
-0.0542414 -0.0107872
0.215712 -0.0123982
0.361952 -0.00621511
0.492586 -0.00214683
-0.0195106 0.0186692
-1.83176 -0.0220817
-1.19112 -0.0784974
-0.762665 -0.0190121
-0.402061 -0.00897641
-0.056534 -0.00334
0.20954 -0.00608618
0.355005 -3.95671e-05
0.489088 4.52357e-05
-0.024229 0.0268406
-1.81707 0.0183083
-1.19169 -0.0456042
-0.765664 -0.00269337
-0.406707 -0.00407475
-0.0627896 -0.00325048
0.202168 -0.00771566
0.351481 0.00197155
0.489546 0.00599824
-0.0251723 0.0319426
-1.81874 0.0578306
-1.19278 -0.0289409
-0.765553 0.00595974
-0.406658 -0.00190118
-0.0662526 -0.00350965
0.197913 -0.00838207
0.352095 0.00608507
0.49315 0.0111482
-0.0187975 0.0361209
-1.8278 0.0452052
-1.19024 -0.0511822
-0.763776 -0.00998266
-0.404633 -0.0130072
-0.0671063 -0.0112122
0.197556 -0.0139417
0.35525 0.00226038
0.496972 0.00432495
-0.0162108 0.0178973
-1.84785 -0.00838298
-1.1897 -0.0854874
-0.762309 -0.0288436
-0.401915 -0.0218721
-0.0658698 -0.0158082
0.199066 -0.0166298
0.359017 -0.00213513
0.496139 -0.000254497
-0.0277338 0.00864405
-1.84884 -0.0181234
-1.18578 -0.0761183
-0.756814 -0.0196986
-0.396709 -0.0133958
-0.0599939 -0.0108837
0.206477 -0.0139614
0.369086 -0.0053514
0.499821 -0.0103102
0.0178122 -0.0465854
-1.85022 0.0285469
-1.19697 -0.0422645
-0.761764 -0.000852751
-0.400664 -0.00439688
-0.064098 -0.00843685
0.205759 -0.0180562
0.367978 -0.0158845
0.490857 -0.0208333
0.0276014 -0.0579024
-1.85564 0.0700113
-1.2005 -0.0220029
-0.760045 0.0142156
-0.396698 0.00907045
-0.0585751 0.00552139
0.214905 -0.00602745
0.381092 -0.00466962
0.493796 -0.00344023
0.0375303 -0.050513
-1.86872 0.0561309
-1.20239 -0.0408838
-0.763207 0.00522399
-0.397242 0.00969773
-0.0574854 0.0151125
0.218556 0.00586413
0.384742 0.011818
0.492597 0.0140037
0.0502764 -0.0218482
-1.87898 0.00078264
-1.19698 -0.0751041
-0.763531 -0.0132582
-0.394657 0.00403509
-0.0504955 0.0179069
0.22129 0.0162143
0.387847 0.0279314
0.490741 0.0373858
0.00249017 0.05884
-1.87636 -0.0263506
-1.19664 -0.0825475
-0.766797 -0.0186788
-0.395385 0.0025267
-0.044603 0.0189161
0.222485 0.0253784
0.39149 0.0427157
0.491636 0.0528518
0.0202999 0.0659726
-1.86787 0.00597489
-1.2073 -0.0541514
-0.774481 -0.00322311
-0.400759 0.00930563
-0.0469643 0.0217548
0.216999 0.0272503
0.386718 0.0430434
0.484238 0.0497948
0.0278147 0.0722002
-1.86182 0.0551212
-1.20707 -0.0309257
-0.769297 0.0131004
-0.394821 0.0210719
-0.041231 0.0314045
0.219733 0.0312925
0.387607 0.0410624
0.483721 0.0460737
0.0190656 0.0616646
-1.87258 0.0395651
-1.21318 -0.0564135
-0.771034 -0.00295922
-0.396556 0.0118419
-0.0445135 0.0282041
0.216365 0.0271266
0.38182 0.0362875
0.479719 0.0422297
0.00574017 0.0414499
-1.87325 -0.00734246
-1.20199 -0.0839651
-0.760026 -0.0172606
-0.392205 0.00438852
-0.0479031 0.0281562
0.215767 0.022912
0.37866 0.0327171
0.479616 0.0398696
-0.0159394 0.0145355
-1.86594 -0.0130021
-1.2027 -0.07634
-0.757623 -0.0147241
-0.396842 -0.000301258
-0.0579448 0.0218392
0.209695 0.0110432
0.370618 0.0204974
0.477904 0.0260429
-0.035494 -0.00530068
-1.8475 0.0419376
-1.20342 -0.0342904
-0.753138 0.00699396
-0.399381 0.00178371
-0.0655859 0.0121976
0.200342 -0.00143236
0.359717 0.00735949
0.47249 0.0160395
-0.0481101 -0.0188328
-1.84361 0.090001
-1.19836 -0.0164452
-0.74253 0.017885
-0.393695 0.00438782
-0.0636692 0.00851481
0.200484 -0.00604525
0.358448 0.000298041
0.476065 0.00365194
-0.0420444 -0.0599029
-1.84905 0.0702823
-1.19231 -0.040229
-0.734957 0.00532669
-0.38899 -0.003104
-0.0613415 -8.00879e-05
0.196208 -0.0129068
0.347952 -0.0105082
0.469141 -0.0101977
-0.0516137 -0.065528
-1.85075 0.0238679
-1.17202 -0.0673017
-0.718781 -0.004151
-0.37661 -0.00297447
-0.0515292 0.00251059
0.202612 -0.0115006
0.352661 -0.0115677
0.474929 -0.0122352
-0.0588123 -0.0707759
-1.84949 -0.00135713
-1.16749 -0.0722723
-0.718171 -0.00485209
-0.377269 -0.00274721
-0.0497171 -0.00185464
0.200321 -0.0151387
0.348786 -0.0176739
0.474296 -0.0213688
-0.0500302 -0.0647762
-1.8382 0.0295845
-1.16852 -0.0419174
-0.720886 0.0142078
-0.378984 0.0090247
-0.0481701 0.00527425
0.204186 -0.0105737
0.357228 -0.0139518
0.482163 -0.0121681
-0.0398615 -0.0571064
-1.84075 0.0710238
-1.17825 -0.0230658
-0.732019 0.0238218
-0.386028 0.0165389
-0.0516564 0.0156967
0.210475 -0.0015165
0.369402 -0.00137491
0.4969 0.00101976
-0.0240928 -0.0423637
-1.85186 0.0569167
-1.18982 -0.0445338
-0.749193 0.00583051
-0.396787 0.00557689
-0.0588966 0.0148997
0.215997 -0.000134685
0.380812 0.00646136
0.512936 0.0101452
-0.0113536 -0.0280961
-1.8687 0.0193621
-1.20119 -0.0766945
-0.775512 0.0128061
-0.416751 0.016215
-0.0879468 0.0455998
0.227362 -0.0028692
0.397533 0.0101095
0.533888 0.0147578
0.00408079 -0.014773
-1.83439 -0.00696307
-1.19316 -0.0664198
-0.752134 -0.0114825
-0.399452 -0.00282483
-0.106496 0.0627463
0.255257 -0.0223888
0.40527 -0.00190206
0.546181 0.00979237
-0.00845186 0.0308706
0.635725 -0.00783498
0.826782 0.013993
0.947258 -0.000311547
1.06 0.0069889
0.0322275 0.00614264
0.641314 -0.0119486
0.829105 0.0223964
0.945534 0.00507404
1.07276 -0.00155113
0.0343797 -0.0116978
0.644247 -0.00908141
0.831364 0.0110283
0.942547 -0.00781902
1.06692 -0.000344911
0.0448613 -0.0383471
0.640336 -0.00527351
0.825693 0.0159465
0.935085 0.00218424
1.05808 0.0180416
0.0488774 -0.0547723
0.632544 0.00318361
0.812842 0.0202915
0.919857 0.00941815
1.04401 0.0251055
0.0527716 -0.0513389
0.621601 0.00211227
0.795102 0.0129456
0.902348 0.00308412
1.02859 0.0189599
0.0587201 -0.0251165
0.610056 -0.00469938
0.777964 0.00724204
0.889033 -0.0010761
1.01641 0.0180806
0.0667582 0.00691119
0.604784 -0.00188721
0.769382 0.0105688
0.884175 0.0022744
1.01237 0.0182806
0.0675237 0.0251876
0.59872 -0.00410591
0.762643 0.00367506
0.876242 -0.00427347
1.00927 0.00690886
0.0637999 0.0334983
0.59421 -0.0180412
0.758166 -0.00807819
0.870599 -0.0132111
1.00812 0.00026908
0.031886 0.0524256
0.593177 -0.0234224
0.756222 -0.00828894
0.86635 -0.0116854
1.00841 0.00282816
0.0208377 0.028712
0.594171 -0.022597
0.755501 -0.0138649
0.860371 -0.0161221
1.00744 -0.00246275
0.0119914 0.0200653
0.583998 -0.0397034
0.74338 -0.0292118
0.847566 -0.0243829
0.99843 -0.00320376
-0.00368736 0.00726567
0.58705 -0.0363983
0.743363 -0.0193206
0.849916 -0.0140455
0.998333 0.010175
-0.0151591 0.0126886
0.580496 -0.0278114
0.736862 -0.0146268
0.843225 -0.00852612
0.990767 0.0134262
-0.0257976 0.0216067
0.580408 -0.026185
0.735873 -0.00849589
0.843785 -0.00341474
0.986922 0.0185953
-0.0347387 0.0225406
0.58232 -0.0184026
0.738849 -0.000696855
0.84567 0.00106426
0.9851 0.0158688
-0.0364469 0.0205719
0.582228 -0.0195697
0.73796 -0.00651008
0.842076 -0.0107168
0.979091 -0.00530148
-0.0400699 0.00203342
0.57978 -0.0292767
0.733989 -0.0163743
0.837926 -0.0264141
0.972876 -0.0233584
-0.0495295 -0.0105392
0.578112 -0.0347235
0.730955 -0.0267968
0.835492 -0.0413513
0.968586 -0.0380887
-0.0598068 -0.00488949
0.563063 -0.0517464
0.716246 -0.0420754
0.825405 -0.053629
0.957247 -0.0408288
-0.0596343 0.0056466
0.558876 -0.0485056
0.710154 -0.0279083
0.827425 -0.0395007
0.952524 -0.0189106
-0.0463043 0.0184249
0.549323 -0.0264386
0.704062 -0.00526593
0.823628 -0.0151053
0.943731 0.0072711
-0.0160745 0.0370082
0.543907 -0.00356045
0.700725 0.0225808
0.822207 0.0161403
0.935234 0.0411877
0.00746345 0.0554641
0.546346 0.0269346
0.703769 0.0486835
0.820846 0.0428695
0.928805 0.0632133
0.023118 0.0726647
0.540372 0.0366451
0.699281 0.0497871
0.813129 0.0461771
0.917273 0.0646416
0.0310256 0.0821678
0.541589 0.0316701
0.695328 0.0442859
0.807037 0.0397069
0.909854 0.0588401
0.0259341 0.0703302
0.537321 0.0255851
0.691241 0.038711
0.804236 0.0349074
0.907225 0.0556175
0.0155656 0.0445687
0.538198 0.021369
0.69175 0.0358033
0.805928 0.0309489
0.911227 0.0487124
-0.00179379 0.0109932
0.536427 0.0123059
0.692763 0.0240012
0.809422 0.0201112
0.919608 0.0379023
-0.0202536 -0.0136412
0.533375 -0.00408771
0.695909 0.0114688
0.81852 0.0108613
0.933408 0.0285953
-0.0340758 -0.0274139
0.539943 -0.0135796
0.703255 -0.00181989
0.827891 -0.00527476
0.949697 0.00333945
-0.0448081 -0.0498185
0.536152 -0.0337634
0.702394 -0.023593
0.829957 -0.0263975
0.959071 -0.0163956
-0.0460331 -0.0616208
0.546797 -0.0407754
0.713068 -0.0294206
0.844086 -0.0321932
0.976295 -0.019259
-0.0529768 -0.0712499
0.546399 -0.04738
0.714906 -0.0392898
0.84685 -0.0379197
0.984149 -0.0206902
-0.046118 -0.0637703
0.555194 -0.0507664
0.723288 -0.0351089
0.860156 -0.0303437
0.996581 -0.00264777
-0.0439022 -0.0510477
0.566335 -0.0377927
0.736927 -0.0208308
0.877321 -0.0162885
1.01194 0.00906714
-0.038202 -0.0298273
0.578667 -0.0302867
0.752598 -0.012292
0.893637 -0.012175
1.02605 0.00573765
-0.0353418 -0.00958015
0.601124 -0.0308249
0.783263 -0.021151
0.918324 -0.029353
1.04775 0.001583
-0.0313151 0.00919084
0.622451 -0.0233699
0.812246 -0.0135731
0.937735 -0.0150412
1.06811 -0.00452826
-0.000357355 0.0158485
1.00016 -0.0098775
0.924414 -0.0190224
0.016954 0.0119492
0.988615 -0.0285187
0.894624 -0.0425605
0.0309743 -0.015889
0.988434 -0.0318488
0.893973 -0.0311883
0.0467091 -0.0361048
0.988484 -0.0134
0.900602 -0.0017488
0.0563608 -0.0469293
0.98273 0.0070751
0.902588 0.00889709
0.0645736 -0.0435481
0.960884 0.00900666
0.888657 0.0147569
0.069137 -0.0217462
0.961373 0.00920931
0.875952 0.0223373
0.915459 0.0432214
0.0743576 0.00909542
0.96404 0.00883007
0.871631 0.0209167
0.888075 0.0227746
0.0670125 0.0279996
0.962865 -0.00145223
0.872082 0.00467225
0.889187 -0.00328162
0.0567049 0.039285
0.965112 -0.0145069
0.876933 -0.00522109
0.897802 -0.014634
0.0467092 0.039017
0.971479 -0.0186699
0.880197 -0.00819744
0.907117 -0.0241786
0.0386434 0.0236811
0.979035 -0.0178735
0.894066 -0.00954127
0.919082 -0.0234399
0.0324357 0.0205849
0.980303 -0.02165
0.899027 -0.00701919
0.925233 -0.0164348
0.0205157 0.0152867
0.987644 -0.0107608
0.90804 0.00661372
0.93195 -0.000121981
0.00856654 0.0207768
0.984656 0.00134963
0.911066 0.0147734
0.934058 0.0120477
-0.00478878 0.0266981
0.981402 0.00483483
0.906012 0.0182439
0.932837 0.0130324
-0.0212821 0.0198331
0.978406 0.00698626
0.901448 0.012734
0.932239 0.00248204
-0.0321817 0.00981565
0.969597 -0.00811837
0.891776 -0.0105584
0.928916 -0.0235662
-0.0449317 -0.00921469
0.961779 -0.0350755
0.87853 -0.0355206
0.923625 -0.048779
-0.0589942 -0.0214298
0.959412 -0.0527938
0.878828 -0.050842
0.922588 -0.0602417
-0.0661498 -0.0187697
0.954515 -0.0643722
0.876301 -0.0522895
0.916097 -0.0540079
-0.0563112 -0.0091115
0.96203 -0.0523189
0.889601 -0.0306132
0.916082 -0.0291226
-0.0392402 0.00420907
0.966669 -0.0249796
0.896379 -0.00113711
0.908056 0.00369613
-0.0131137 0.0265702
0.975097 0.00949281
0.913621 0.0359061
0.907074 0.0387167
0.00542515 0.0518789
0.984401 0.0446183
0.9204 0.0635329
0.897044 0.0585932
0.0186404 0.073695
0.984686 0.0628285
0.929702 0.0742128
0.890806 0.0710598
0.0261995 0.0829151
0.980772 0.0650023
0.927485 0.0746725
0.878505 0.0748978
0.0224692 0.0706387
0.974145 0.0622363
0.922036 0.0737707
0.86985 0.0796203
0.00950996 0.0468183
0.967276 0.0571604
0.915409 0.0680418
0.865583 0.0758865
-0.0117726 0.0202715
0.960213 0.0420875
0.904023 0.0548752
0.862822 0.061222
-0.030636 -0.00152906
0.958618 0.0261597
0.900882 0.039637
0.870416 0.0396006
-0.0199654 -0.0377966
0.958978 0.00391373
0.89593 0.00972258
0.876829 0.000808584
-0.0363003 -0.0507664
0.953905 -0.0302588
0.885297 -0.0199625
0.878908 -0.0273428
-0.0375938 -0.0611324
0.961324 -0.0420839
0.892258 -0.0271826
0.890086 -0.0335966
-0.0446914 -0.0747044
0.960557 -0.043346
0.889985 -0.0254719
0.891209 -0.0273179
-0.0387687 -0.0661625
0.968425 -0.0332159
0.899326 -0.00543797
0.895519 -0.00114825
-0.0377496 -0.0527819
0.97734 -0.0109345
0.910778 0.0121237
0.895886 0.012035
-0.0424916 -0.0205207
0.981989 -0.0095031
0.907743 0.00642379
0.884736 -0.00108698
-0.039979 -0.00147024
0.99021 -0.0191054
0.903184 -0.00170856
0.909125 -0.00779299
-0.0387416 0.014375
0.991753 -0.0159209
0.922592 -0.00351013
-0.0143015 0.0225159
0.849783 -0.0386562
0.695102 -0.0391377
0.460796 -0.0539546
0.0240854 -0.0105639
0.869766 -0.083456
0.64371 -0.0767852
0.446594 -0.0900261
0.0301633 -0.031368
0.861685 -0.0933686
0.64016 -0.0683995
0.450656 -0.0683933
0.0453112 -0.043412
0.868423 -0.0613199
0.649247 -0.024374
0.464523 -0.0270083
0.0574387 -0.0466306
0.880481 -0.0310491
0.675814 -0.00527884
0.488152 0.00364124
0.0678798 -0.0413565
0.866995 -0.0238213
0.875688 0.00828833
0.652851 -0.00461034
0.505004 0.0263618
0.0701255 -0.0225151
0.739031 0.0351714
0.51951 0.040953
0.0736782 0.0068358
0.733245 0.0407145
0.52691 0.0402053
0.0644989 0.0238941
0.742082 0.00857671
0.532073 0.0179764
0.0596553 0.0315736
0.74763 -0.00348463
0.536683 -0.0037396
0.0588902 0.0286631
0.74797 -0.0193863
0.532922 -0.0205681
0.0570947 0.02013
0.758275 -0.0235962
0.539117 -0.0191327
0.0553243 0.018296
0.76603 -0.0194387
0.543087 -0.0110696
0.0485711 0.0153696
0.774692 -0.00766853
0.54959 0.00659288
0.0381586 0.0167271
0.784919 0.00892358
0.560985 0.0228315
0.0143767 0.0300303
0.787604 0.0147645
0.566538 0.0208559
-0.0075185 0.0200261
0.788851 0.00835432
0.571591 0.00637957
-0.0248525 0.00802386
0.787919 -0.0111346
0.574357 -0.0208686
-0.0450885 -0.00800768
0.78172 -0.0407847
0.569109 -0.0475045
-0.0610579 -0.0205105
0.781949 -0.0590573
0.571724 -0.0566346
-0.0643319 -0.0223554
0.778102 -0.0623725
0.569891 -0.0473922
-0.0470735 -0.0143511
0.781238 -0.0454558
0.578743 -0.0232532
-0.03225 0.00122026
0.777911 -0.0182134
0.5807 0.00952052
-0.0161584 0.0264571
0.78359 0.0173464
0.598923 0.0389242
-0.002819 0.0513954
0.778027 0.0420385
0.600237 0.0541842
0.0088072 0.0699289
0.779436 0.0592272
0.616116 0.0721091
0.0147749 0.074372
0.773103 0.0717532
0.622303 0.0840499
0.0104795 0.063413
0.766465 0.0795834
0.6248 0.0993239
-0.00438315 0.0483103
0.760461 0.0869616
0.630563 0.104245
-0.0200165 0.0318534
0.751267 0.076854
0.620264 0.0869491
0.0149328 -0.0288212
0.75014 0.0554416
0.615743 0.056988
-0.000711358 -0.0285497
0.746381 0.0217182
0.602942 0.0118219
-0.0113034 -0.0399822
0.742779 -0.0191384
0.584968 -0.0210321
-0.00854534 -0.0540984
0.749273 -0.035008
0.578867 -0.0293085
-0.0166756 -0.0707809
0.748512 -0.0337506
0.565182 -0.0211296
-0.0131941 -0.0615237
0.753656 -0.0140677
0.559191 0.00495755
-0.0164001 -0.0460262
0.751369 0.0131796
0.551117 0.0187848
-0.00319271 -0.033914
0.731937 0.0185788
0.530225 0.00381716
-0.0300667 0.0102974
0.706139 0.00227909
0.698333 -0.00792755
0.501034 -0.00297083
-0.0334875 0.0196661
0.875696 -0.0365277
0.688476 0.00684241
0.493901 -0.00910105
-0.0317852 0.035727
0.424474 -0.0484513
0.359469 -0.0494169
0.0320837 -0.0327919
0.403405 -0.100877
0.339269 -0.0912522
0.0292084 -0.047264
0.407235 -0.092023
0.338608 -0.0713086
0.0403597 -0.0542867
0.420691 -0.0609829
0.349704 -0.0366381
0.0503277 -0.0521145
0.446381 -0.022912
0.375085 -0.000956221
0.0598137 -0.0448873
0.449761 0.00727826
0.401876 0.0231356
0.0602208 -0.0275284
0.483023 0.0256665
0.429544 0.036847
0.0655513 0.00103114
0.493583 0.0339781
0.450422 0.0314226
0.0606585 0.0182146
0.493734 0.016373
0.457162 0.0149613
0.0627757 0.0270263
0.496403 -0.00326231
0.46287 -0.00587076
0.066618 0.0276741
0.490142 -0.0269213
0.45305 -0.0260203
0.0706067 0.0242148
0.49418 -0.0364541
0.450185 -0.0262304
0.0718126 0.0200916
0.496166 -0.0311896
0.445176 -0.0186306
0.0696929 0.016225
0.500332 -0.0202966
0.44006 -0.000989218
0.0628783 0.0137007
0.509355 -0.000386683
0.443332 0.01656
0.0561181 0.0102228
0.511815 0.0070784
0.441524 0.0121667
-0.0113852 0.0422954
0.514372 -0.00376725
0.439962 -0.00468855
-0.0283339 0.0260317
0.516676 -0.02351
0.442109 -0.0292348
-0.0479488 0.0066516
0.513696 -0.0514125
0.439142 -0.0515091
-0.0100689 -0.0598437
0.517405 -0.0670538
0.444649 -0.0553641
-0.0555619 -0.0174124
0.518087 -0.0643484
0.449529 -0.0422238
-0.030595 -0.0102017
0.525309 -0.0442805
0.462017 -0.0176777
-0.0217202 0.0120478
0.527733 -0.0156996
0.469877 0.0129202
-0.0133221 0.0356741
0.539341 0.0180407
0.487095 0.0360025
-0.00306451 0.0536017
0.537996 0.0353116
0.487853 0.0457751
0.00721441 0.0634547
0.54899 0.0505721
0.500303 0.065225
0.0110516 0.061498
0.553233 0.0699336
0.509296 0.0837902
0.00511232 0.0535943
0.556471 0.0877314
0.515383 0.109958
-0.00756092 0.0484881
0.559953 0.109627
0.529726 0.124832
-0.0119496 0.0419375
0.549774 0.105214
0.522544 0.105989
0.0309538 -0.0118767
0.544494 0.077645
0.51646 0.070535
0.0228445 -0.0127018
0.533063 0.0359259
0.501745 0.0214436
0.0190922 -0.0305456
