# k1 k2
-0.0329261 0.024425 
-0.970785 -0.074046 
-0.508294 -0.0769107 
-0.015716 0.029162 
-0.954301 -0.0568537 
-0.498628 -0.0514283 
0.0305611 0.0012529 
-0.934705 -0.0280159 
-0.485381 -0.0119824 
0.0386457 0.0101482 
-0.91451 0.00713502 
-0.473333 0.0175673 
0.0549576 0.0111126 
-0.900845 0.0211136 
-0.465913 0.0249347 
0.0693459 0.01261 
-0.890945 0.0200108 
-0.461291 0.0176579 
0.0623153 0.0142308 
-0.883099 0.00152528 
-0.459744 -0.00715248 
0.045956 0.0132747 
-0.871577 -0.022625 
-0.453056 -0.0213942 
0.0346356 0.000627061 
-0.849494 -0.0233556 
-0.437084 -0.0103206 
-0.0179396 0.0279667 
-0.821398 0.00723916 
0.000678026 -1.50359 
-0.422563 -0.000648926 
-0.0267708 0.0229618 
-0.0230897 -1.397 
-0.0248109 -0.337622 
-0.0088922 -0.412874 
-0.0440624 0.0208913 
-0.441587 0.0336977 
-0.336462 0.0474211 
0.0301834 -0.0404525 
-0.432571 0.0603199 
-0.325173 0.0753208 
0.0473836 -0.0349996 
-0.432964 0.0777393 
-0.324048 0.0644883 
0.0550795 -0.040158 
-0.448261 0.0486602 
-0.338088 0.0316508 
0.0531083 -0.0495318 
-0.477607 0.0136846 
-0.364368 -0.000486653 
0.0460657 -0.0572076 
-0.496116 -0.0114268 
-0.395499 -0.0213655 
0.0280309 -0.0603286 
-0.524539 -0.0298186 
-0.424577 -0.0334014 
0.000801344 -0.0603113 
-0.539421 -0.0336497 
-0.444201 -0.028322 
-0.0165852 -0.0590491 
-0.541051 -0.0194163 
-0.453169 -0.0121766 
-0.0246256 -0.0608362 
-0.539435 -0.00207631 
-0.452994 0.00681168 
-0.0238536 -0.0655317 
-0.53428 0.0186844 
-0.446264 0.0250295 
-0.0204201 -0.069533 
-0.533556 0.027055 
-0.441163 0.0255426 
-0.0155779 -0.0710968 
-0.537133 0.0218944 
-0.437159 0.0191385 
-0.00965583 -0.068969 
-0.542975 0.0113913 
-0.43567 0.00386928 
-0.00814611 -0.0633482 
-0.551948 -0.00682297 
-0.435982 -0.0118935 
-0.00289302 -0.0554031 
-0.558625 -0.013309 
-0.433747 -0.00845339 
-0.0418873 0.0117797 
-0.562143 -0.00226592 
-0.430975 0.00700027 
-0.024999 0.0292323 
-0.564171 0.017236 
-0.428052 0.0297869 
-0.0061006 0.0462729 
-0.563486 0.0427948 
-0.425534 0.0502965 
0.0571362 0.0105201 
-0.564354 0.0560968 
-0.427471 0.0536357 
0.0172427 0.050964 
-0.567494 0.0522313 
-0.433877 0.0411968 
0.0100818 0.0311747 
-0.574076 0.0326305 
-0.445235 0.018461 
-0.0148479 0.0210259 
-0.582712 0.00657888 
-0.458874 -0.00880393 
-0.0390143 0.0133534 
-0.59383 -0.0228811 
-0.47136 -0.0298888 
-0.0555381 0.00284066 
-0.602162 -0.0374521 
-0.479066 -0.0383242 
-0.0640886 -0.00696274 
-0.61307 -0.0508064 
-0.488524 -0.0556354 
-0.061292 -0.0106324 
-0.625052 -0.0673456 
-0.497149 -0.0727134 
-0.0532575 -0.0029808 
-0.635083 -0.0822111 
-0.505358 -0.096292 
-0.0487945 0.0118381 
-0.642506 -0.0994179 
-0.509511 -0.110705 
-0.0421507 0.0177477 
-0.639945 -0.0939283 
-0.503462 -0.0947415 
0.0140129 -0.0311524 
-0.629304 -0.0699446 
-0.491166 -0.0641393 
0.0158472 -0.021433 
-0.612221 -0.0342045 
-0.473427 -0.0212632 
0.0306213 -0.0198664 
-0.591852 0.00509304 
-0.456335 0.0117442 
0.052564 -0.0190664 
-0.57521 0.0225297 
-0.444338 0.0222246 
0.0683938 -0.0151797 
-0.562153 0.0224219 
-0.436619 0.0183539 
0.0587386 -0.0101746 
-0.552229 0.00728648 
-0.432794 0.00097709 
0.0372923 -0.00618711 
-0.541285 -0.0118943 
-0.4264 -0.00808338 
0.0212824 -0.0126685 
-0.522692 -0.00894998 
-0.41222 0.00659621 
-0.0276535 0.0179624 
-0.497229 0.00891233 
-0.394324 0.0167265 
-0.0327285 0.016013 
0.0101135 -0.480613 
0.0137629 -0.385246 
-0.0486634 0.0271872 
-0.340883 0.0385231 
-0.486062 0.0440257 
0.0393283 -0.0418185 
-0.332632 0.054458 
-0.479541 0.0581914 
0.0600816 -0.0330465 
-0.32835 0.0609488 
-0.492437 0.0448916 
0.0679784 -0.0317539 
-0.337612 0.0363544 
-0.510582 0.0178202 
0.0643834 -0.0343178 
-0.359592 0.007234 
-0.531173 -0.00593588 
0.056563 -0.0369262 
-0.385919 -0.0125306 
-0.548185 -0.0176737 
0.0390445 -0.0385276 
-0.409621 -0.0232548 
-0.560013 -0.0232388 
0.0117956 -0.0406456 
-0.426459 -0.0247915 
-0.565447 -0.0153695 
-0.00811071 -0.0427897 
-0.434292 -0.0116745 
-0.566722 -0.00146202 
-0.0195389 -0.0475691 
-0.436004 0.00230797 
-0.565266 0.0128079 
-0.0211251 -0.0539958 
-0.430443 0.0201185 
-0.561502 0.0281509 
-0.0168513 -0.0594454 
-0.423632 0.0286275 
-0.559355 0.0282184 
-0.00696172 -0.0629474 
-0.418372 0.0236905 
-0.550112 0.0205018 
0.00545543 -0.0654443 
-0.414468 0.0133826 
-0.5422 0.00744898 
0.0127102 -0.0682463 
-0.413888 -0.00442117 
-0.555963 -0.0102444 
-0.0684973 0.0208994 
-0.413293 -0.00976134 
-0.55424 -0.00345687 
-0.05888 0.0335699 
-0.411982 0.00408684 
-0.553293 0.013757 
-0.041883 0.0447861 
-0.412595 0.0232888 
-0.546515 0.0327368 
-0.0211924 0.0532235 
-0.414304 0.0434694 
-0.539912 0.0468833 
0.0519597 -0.00217091 
-0.41931 0.0515625 
-0.537546 0.0451905 
0.0319483 0.00761409 
-0.428182 0.0434976 
-0.541105 0.0303462 
-0.00546099 0.0105421 
-0.440954 0.023903 
-0.55121 0.0108372 
-0.036466 0.00778298 
-0.454895 0.00126338 
-0.564515 -0.00979984 
-0.0534838 0.00324848 
-0.468582 -0.0223559 
-0.576723 -0.0247353 
-0.0577781 -0.00597548 
-0.477625 -0.0322079 
-0.584776 -0.0311924 
-0.0539887 -0.016037 
-0.487173 -0.0438571 
-0.593749 -0.0482359 
-0.0462636 -0.0179731 
-0.498713 -0.0635398 
-0.603208 -0.0685891 
-0.0443632 -0.00572099 
-0.510234 -0.0847709 
-0.614744 -0.0970491 
-0.048038 0.00516996 
-0.520988 -0.110648 
-0.624795 -0.116349 
0.0023442 -0.0482201 
-0.520996 -0.108822 
-0.624819 -0.100935 
-0.00370387 -0.0427123 
-0.51067 -0.0824508 
-0.617832 -0.0700772 
0.0044236 -0.0391583 
-0.492144 -0.0446222 
-0.602452 -0.029556 
0.0262665 -0.0385069 
-0.469276 -0.00427768 
-0.583038 0.00128856 
0.0536527 -0.0349183 
-0.449902 0.0151896 
-0.564188 0.012298 
0.0690085 -0.028684 
-0.434899 0.0184299 
-0.546207 0.0142387 
0.0555922 -0.02203 
-0.423494 0.0116869 
-0.531839 0.00990827 
0.0282466 -0.0160831 
-0.41297 0.00346773 
-0.524138 0.0151345 
0.00710429 -0.0194844 
-0.399664 0.0122965 
-0.513081 0.0340697 
-0.0330834 0.00749082 
-0.383296 0.0311765 
-0.476914 0.0372624 
-0.0365637 0.00773917 
0.0316932 -0.373244 
0.0329714 -0.450634 
-0.0461852 0.0288817 
0.00698966 -0.265928 
0.0419555 -0.0372171 
0.0281399 -0.451409 
0.0655606 -0.0272567 
0.0310535 -0.447301 
0.0770761 -0.0223337 
0.017329 -0.448373 
0.0756014 -0.0207296 
0.00734374 -0.452776 
0.0690803 -0.0193817 
0.00713832 -0.461389 
0.0527981 -0.0193718 
0.00419879 -0.473024 
0.0267549 -0.0216752 
0.00671212 -0.484672 
0.00464134 -0.0231729 
0.0137933 -0.494252 
-0.010684 -0.0238555 
0.0160105 -0.499274 
-0.0150493 -0.0233347 
0.0256178 -0.496211 
-0.00454271 -0.0283989 
0.0258353 -0.487527 
0.0146552 -0.0334492 
0.0142199 -0.477858 
0.03507 -0.0414336 
-0.595388 0.00930905 
-0.0548164 0.0463155 
-0.433925 -0.00349051 
-0.689348 -0.0503774 
-0.0657037 0.0533914 
-0.434309 -0.012917 
-0.682293 0.00390113 
-0.0633425 0.0588074 
-0.438103 0.0177357 
-0.674107 0.025144 
-0.0492755 0.059456 
-0.437054 0.029167 
-0.664643 0.0347891 
-0.02876 0.0548353 
-0.435092 0.0417785 
-0.659115 0.0417876 
-0.00881403 0.0377807 
-0.434282 0.0431884 
-0.661883 0.0330286 
0.000125768 0.00741988 
-0.436479 0.0298023 
-0.674245 0.0147391 
-0.0352707 0.00552038 
-0.442021 0.0115969 
-0.692786 0.000180516 
-0.060589 0.00280804 
-0.449089 -0.00336023 
-0.71197 -0.0121165 
-0.0666795 -0.00174936 
-0.457047 -0.0183762 
-0.728964 -0.0204733 
-0.0117428 -0.0592907 
-0.463557 -0.0251445 
-0.74346 -0.0273006 
-0.0451353 -0.025981 
-0.471918 -0.0368446 
-0.759444 -0.0468146 
-0.0275716 -0.0376227 
-0.483586 -0.0585246 
-0.77619 -0.0697377 
-0.010846 -0.045647 
-0.496684 -0.0828549 
-0.79268 -0.100104 
-0.00745648 -0.0531396 
-0.510885 -0.112009 
-0.803786 -0.117259 
-0.0153311 -0.0573471 
-0.516623 -0.111255 
-0.801707 -0.0977112 
-0.0170214 -0.0566863 
-0.513692 -0.0833007 
-0.789308 -0.0634978 
-0.00109613 -0.0541517 
-0.503246 -0.0469459 
-0.76663 -0.0254714 
0.027312 -0.0485621 
-0.486517 -0.0116698 
-0.738364 -0.00115687 
0.058508 -0.0399726 
-0.468029 0.0039166 
-0.707981 0.00616403 
0.070677 -0.0308412 
-0.448217 0.00864647 
-0.676218 0.0110757 
0.0524752 -0.0229708 
-0.429795 0.012378 
-0.645834 0.0198439 
0.0190845 -0.0163239 
-0.415185 0.0262645 
-0.615677 0.0420392 
-0.0204851 -0.00420422 
0.0465627 -0.339274 
-0.747153 0.048262 
-0.0355488 0.00112802 
0.0305175 -0.430282 
-0.0362246 0.00498995 
0.00626382 -0.693829 
-0.0406827 0.0272733 
-0.554557 -0.00185247 
-0.762838 -0.00169472 
-0.0339167 0.0397216 
-0.562579 0.0121919 
-0.771918 0.00228312 
0.0642879 -0.0244251 
-0.573082 0.0292423 
-0.783992 0.000611175 
0.0797092 -0.0163872 
-0.579438 0.0201037 
-0.790992 -0.00505683 
0.0818916 -0.0111628 
-0.583785 0.0105975 
-0.790368 5.41733e-05 
0.0783543 -0.00638007 
-0.581679 0.0108865 
-0.782854 0.0165278 
0.0650231 -0.00468944 
-0.574969 0.0139426 
-0.774281 0.0256843 
0.0429189 -0.00602304 
-0.569297 0.012282 
-0.769819 0.0311263 
-0.00683742 0.0237328 
-0.567033 0.0186952 
-0.770673 0.0361664 
-0.00715013 0.0144751 
-0.572517 0.0186584 
-0.778835 0.0307415 
-0.00692595 0.0188433 
-0.583435 0.0221189 
-0.789167 0.0308266 
-0.00792397 0.033882 
-0.599786 0.0265115 
-0.801105 0.0272952 
-0.00857979 0.0554372 
-0.621925 0.0194407 
-0.800063 0.0266939 
-0.0167647 0.0751471 
-0.50103 0.0225293 
-1.14038 0.00301666 
-1.03056 0.0023378 
-0.0365012 0.0826369 
-0.0324442 -0.537863 
-0.0558598 0.0825519 
0.00820299 -0.824288 
-0.0616113 0.0770245 
0.0257875 -0.783029 
-0.0521803 0.0655401 
0.0229071 -0.746281 
-0.0340214 0.0473674 
0.0235581 -0.700174 
-0.0175365 0.0185545 
0.0128462 -0.651275 
-0.0330816 0.00692909 
-0.000289294 -0.605331 
-0.0658672 0.00938057 
-0.00400648 -0.567687 
-0.0790145 0.00781117 
-0.00693549 -0.539091 
0.00406059 -0.0729827 
-0.0137554 -0.515784 
-0.00482428 -0.0581272 
-0.0218939 -0.494454 
-0.0176599 -0.0445686 
-0.0431915 -0.474602 
-0.018611 -0.0428937 
-0.0684365 -0.458079 
-0.011091 -0.0496235 
-0.0947271 -0.449937 
-0.0156843 -0.0570138 
-0.114924 -0.454762 
-0.0241014 -0.0621291 
-0.0962025 -0.472902 
-0.0198921 -0.0615005 
-0.0596022 -0.504253 
0.0021312 -0.0545347 
-0.0263466 -0.542302 
0.0358367 -0.0429974 
-0.00583504 -0.579215 
0.0670994 -0.0301553 
-0.00127527 -0.610872 
0.073018 -0.0185895 
0.00408824 -0.636283 
0.0494982 -0.0102222 
0.0218331 -0.659162 
0.0116286 -0.00506686 
0.0464374 -0.684379 
-0.0258093 0.000946373 
-0.71336 0.0494149 
-1.2693 0.0893694 
-0.038477 0.00515607 
-0.486976 0.0407091 
-0.731316 0.0452747 
-0.0384222 0.00776893 
0.0136759 -0.59322 
-0.00531755 -0.740057 
-0.037191 0.026489 
-0.413705 -0.00417374 
-0.931528 -0.0138537 
-0.0285451 0.0387632 
-0.417067 -0.00358631 
-0.905219 -0.013742 
0.0624927 -0.0156571 
-0.419832 -0.00424274 
-0.904351 -0.0198891 
0.0795322 -0.00452267 
-0.41648 -0.00934425 
-0.887677 -0.022037 
0.0844657 0.00225372 
-0.405138 -0.00751182 
-0.855835 -0.00974356 
0.0836224 0.00808448 
-0.386658 0.00841705 
-0.817026 0.0142265 
0.0738804 0.0112829 
-0.366706 0.0263008 
-0.783514 0.0293036 
0.0122066 0.0575842 
-0.352314 0.0320176 
-0.761246 0.038636 
0.0112104 0.0464809 
-0.342842 0.0398096 
-0.750246 0.043537 
0.00627608 0.0490058 
-0.340874 0.0373284 
-0.752461 0.037165 
0.00287701 0.0611744 
-0.343501 0.0326005 
-0.761725 0.0323338 
0.00256732 0.0767124 
-0.34874 0.0299217 
-0.776736 0.0265221 
0.00565523 0.0925022 
-0.354469 0.0261464 
-0.804577 0.0240943 
0.000138934 0.102497 
-0.339728 0.00252167 
-0.798747 0.00562206 
-0.0209235 0.0998365 
-0.40184 -0.0210922 
-0.765793 0.00874071 
-0.0453701 0.0893616 
-0.374261 -0.00369607 
-0.808053 0.0251665 
-0.0590265 0.071966 
-0.386146 0.0272916 
-0.812831 0.034017 
-0.0558077 0.0489149 
-0.397857 0.0239683 
-0.813797 0.0270249 
-0.044137 0.0206431 
-0.414777 0.0215079 
-0.818188 0.0122602 
-0.0440784 -0.00296112 
-0.437578 0.0123505 
-0.827137 -0.011945 
-0.0712319 0.00211941 
-0.468269 -0.00299356 
-0.837382 -0.0247244 
-0.0893452 0.0105893 
-0.503242 -0.00762964 
-0.843306 -0.0141912 
0.014586 -0.0842744 
-0.538615 -0.00375546 
-0.846047 -0.00354165 
0.015113 -0.0645629 
-0.575203 -0.00663764 
-0.826631 -0.00137498 
0.00913817 -0.043883 
-0.612438 -0.0134413 
-0.818772 -0.00201743 
-0.00398897 -0.0323529 
-0.652171 -0.030744 
-0.846186 -0.0365404 
-0.0107755 -0.0325737 
-0.691906 -0.0587608 
-0.849389 -0.0651816 
-0.0107063 -0.0395051 
-0.723112 -0.0838235 
-0.854723 -0.0907527 
-0.0180868 -0.0465474 
-0.738123 -0.108084 
-0.875239 -0.103397 
-0.0215286 -0.0516208 
-0.724977 -0.103043 
-0.879399 -0.077361 
-0.00895174 -0.0519189 
-0.686533 -0.0656253 
-0.84915 -0.0345014 
0.0190452 -0.0450634 
-0.636366 -0.0323547 
-0.839971 -0.0100926 
0.0538276 -0.0328973 
-0.586002 -0.010249 
-0.835155 -0.00362901 
0.0785894 -0.0194999 
-0.540649 -0.00463177 
-0.832404 -0.00660809 
0.0747318 -0.00794855 
-0.498074 -0.00283046 
-0.827929 -0.00450061 
0.0459431 -0.00107578 
-0.457415 0.00935906 
-0.822073 0.0182708 
-0.00756973 0.0145698 
-0.419499 0.0352227 
-0.81958 0.0458535 
-0.0380522 0.0115164 
-0.390351 0.0551924 
-0.827898 0.057433 
-0.0469369 0.0125678 
-0.381381 0.0591501 
-0.811266 0.0343423 
-0.0441346 0.0161112 
0.0195816 -0.385907 
0.0210763 -0.766529 
-0.0275527 0.0343986 
-0.0189412 -0.462514 
-0.0175013 0.0470588 
-0.0221196 -0.574232 
-0.00251312 0.0663514 
-0.0212658 -0.568105 
0.0815515 0.0103136 
-0.0244347 -0.566261 
0.0869608 0.0171395 
-0.0133284 -0.55896 
0.0869099 0.0243565 
0.010857 -0.549659 
0.0794434 0.0302241 
0.0311137 -0.542011 
0.0324119 0.0689919 
0.0406794 -0.538243 
0.0279181 0.0669584 
0.0479031 -0.537716 
0.0183543 0.0750244 
0.0422443 -0.540082 
0.0117988 0.0863967 
0.0349402 -0.541718 
0.0099162 0.0970056 
0.0293577 -0.540533 
0.0135691 0.105209 
0.0253343 -0.536307 
0.0101326 0.105586 
0.0189744 -0.529876 
-0.00908697 0.0943005 
0.0180052 -0.521046 
-0.0355167 0.0755399 
0.0311082 -0.510252 
-0.055814 0.0497121 
0.0408267 -0.497538 
-0.059791 0.0208934 
0.028964 -0.480542 
-0.0609406 -0.00529867 
-0.455811 0.00877521 
-0.0793066 -0.0128171 
-0.0192536 -0.42549 
-0.0968089 -0.00302335 
-0.0402858 -0.392504 
-0.0932933 0.00966973 
-0.0307022 -0.361499 
0.019127 -0.0700474 
-0.0130957 -0.335269 
0.0247692 -0.0411311 
-0.00267364 -0.315635 
0.0223512 -0.0196427 
-0.29672 -0.00465761 
0.00913238 -0.0118602 
-0.282184 -0.0247305 
-0.804658 -0.0564901 
-0.00287197 -0.0118199 
-0.283187 -0.0568842 
-0.810057 -0.0714245 
-0.00908747 -0.0152101 
-0.283874 -0.0821221 
-0.812291 -0.0950565 
-0.0133217 -0.0223218 
-0.289492 -0.101673 
-0.791679 -0.103669 
-0.00534247 -0.0325208 
-0.0840798 -0.283246 
-0.886345 -0.0642293 
0.0149026 -0.0382677 
-0.0356738 -0.302588 
0.0441454 -0.0362109 
-0.00278344 -0.331801 
0.0733786 -0.0277349 
-0.365726 0.00591118 
0.0863006 -0.017201 
-0.397694 -5.10574e-05 
0.0718125 -0.00794692 
-0.42556 -0.00406456 
0.040093 -0.00392969 
-0.449031 0.0101493 
-0.0206412 0.0176645 
0.0403835 -0.470697 
-0.0507649 0.017702 
0.0536446 -0.494022 
-0.0544192 0.021502 
0.0352047 -0.530274 
-0.046073 0.0254664 
0.0114433 -0.613344 
-0.018795 0.0529988 
-0.459702 -0.00452348 
-0.859679 -0.0138639 
-0.00899521 0.0662995 
-0.486272 -0.0153839 
-0.818749 -0.012472 
0.00871412 0.0817786 
-0.495118 -0.0176943 
-0.803545 -0.0143962 
0.0265859 0.0922595 
-0.473068 -0.0209044 
-0.786226 -0.0156718 
0.0958477 0.0357098 
-0.445114 -0.0163956 
-0.769658 -0.00578648 
0.0942974 0.0444004 
-0.41494 0.0026387 
-0.758537 0.0119554 
0.0495908 0.0869177 
-0.388009 0.0240886 
-0.754229 0.0244345 
0.0488438 0.0797601 
-0.369194 0.0346802 
-0.754944 0.0323456 
0.040998 0.0805349 
-0.357336 0.0427862 
-0.7571 0.0383605 
0.0289293 0.0865553 
-0.353378 0.0429591 
-0.7586 0.0351739 
0.019777 0.0928105 
-0.354665 0.0357108 
-0.754631 0.029752 
0.0152842 0.0970001 
-0.359644 0.0301096 
-0.746061 0.0263106 
0.016975 0.097706 
-0.366515 0.0273712 
-0.734006 0.0273036 
0.0138267 0.0894882 
-0.375476 0.024723 
-0.722968 0.0277488 
-0.00296836 0.0709656 
-0.386612 0.022738 
-0.715104 0.0347862 
-0.0306094 0.0463172 
-0.399924 0.0319885 
-0.714935 0.0500208 
-0.0576843 0.0190214 
-0.419828 0.0446707 
-0.729101 0.0490405 
-0.0711186 -0.00480571 
-0.454639 0.0350508 
-0.758711 0.0234722 
-0.0864844 -0.0184475 
-0.503958 0.00977591 
-0.796723 -0.00746182 
-0.105765 -0.0188981 
-0.564511 -0.0188158 
-0.835789 -0.0415087 
-0.105641 -0.00926496 
-0.629114 -0.04702 
-0.862329 -0.0569544 
-0.0812038 0.00442099 
-0.681445 -0.0461746 
-0.868579 -0.0352603 
0.0167056 -0.0461394 
-0.71701 -0.0236772 
-0.862042 -0.00812215 
0.0265014 -0.0157682 
-0.737107 -0.00369234 
-0.833939 0.00446142 
0.0280884 0.00102571 
-0.624095 0.00298717 
-1.28754 -0.0306081 
-0.907363 -0.0042704 
5.6303e-05 0.0209644 
-0.0496746 -0.669038 
-0.00616556 0.0158555 
-0.080182 -0.814269 
-0.00666936 0.0103341 
-0.0969803 -0.796991 
-0.00754294 0.00788937 
-0.0916696 -0.790731 
-0.0148774 0.0200909 
-0.805937 -0.0584925 
-1.32984 -0.0239832 
-0.0222448 0.0422151 
-0.685883 -0.0360632 
-0.818497 0.0098383 
0.0678919 -0.0240192 
-0.7381 0.00243265 
-0.801987 0.017487 
0.0872608 -0.0200048 
-0.690071 0.0123318 
-0.793096 0.0142495 
0.0872001 -0.013842 
-0.652163 0.00517949 
-0.788999 0.00164434 
0.0652257 -0.00858815 
-0.61891 -0.00445308 
-0.786455 -0.00776993 
-0.0104269 0.0362643 
-0.586646 -0.000294438 
-0.784115 0.00475103 
-0.0345102 0.0235435 
-0.553572 0.0262784 
-0.784444 0.02706 
-0.061459 0.0278437 
-0.530154 0.0457315 
-0.795013 0.033303 
-0.0594468 0.0355917 
-0.518519 0.0421834 
-0.772583 0.0187229 
-0.0458362 0.0469617 
0.0191348 -0.540129 
0.0136002 -0.720254 
-0.0112289 0.0764549 
-0.563334 -0.0228076 
-0.00528994 0.0874745 
-0.0126516 -0.600218 
0.0128397 0.0996091 
-0.00755742 -0.595178 
0.0362149 0.107984 
-0.0119342 -0.605286 
0.0486488 0.110339 
-0.00860589 -0.618474 
0.0582965 0.107065 
0.00469718 -0.633969 
0.0622187 0.0984338 
0.0174659 -0.649574 
0.0601284 0.0904515 
0.0269393 -0.662804 
0.0519529 0.0879424 
0.037197 -0.672199 
0.0393199 0.087532 
0.0388238 -0.675834 
0.0286505 0.0856899 
0.0333891 -0.671577 
0.0213137 0.081264 
0.0284575 -0.65848 
0.0189917 0.0737459 
0.0302673 -0.638982 
0.0139244 0.0578839 
0.0331876 -0.618079 
-0.00167449 0.0333507 
0.0400921 -0.599563 
-0.0339945 0.010065 
0.0530655 -0.585825 
-0.0701449 -0.00787811 
0.0533547 -0.576303 
-0.0913786 -0.0197564 
0.0275366 -0.567505 
-0.108718 -0.0248604 
-0.00655387 -0.556204 
-0.117639 -0.0240856 
-0.0398701 -0.542273 
-0.0994689 -0.0164397 
-0.0628618 -0.512717 
-0.0604453 -0.00461159 
-0.0453848 -0.487847 
0.00791652 -0.0243412 
-0.01768 -0.480523 
0.02071 -0.00285198 
-0.00206324 -0.462216 
0.0229904 0.0062229 
-0.00895511 -0.418462 
0.000548217 0.0188124 
-0.0438975 -0.442259 
-0.00511834 0.0190033 
-0.0756565 -0.427864 
-0.000303245 0.0179658 
-0.092907 -0.428745 
0.00339483 0.0223647 
-0.0918196 -0.433887 
-0.00280907 0.0407092 
-0.058383 -0.443847 
-0.0101562 0.0637152 
-0.00603746 -0.447403 
0.0843404 -0.0135299 
0.0260118 -0.446021 
0.0941703 -0.011965 
-0.465917 0.0272223 
0.084912 -0.00873152 
-0.486679 0.0128621 
-0.00756406 0.0620616 
-0.506495 -0.00174477 
-0.0175755 0.0425357 
-0.524388 -0.00130286 
-0.0454883 0.0375446 
-0.539853 0.0171681 
-0.0695667 0.0436568 
0.0268382 -0.555015 
-0.0631797 0.0539724 
-0.557092 0.0103384 
0.0602278 -0.0466963 
0.000172486 -0.556417 
-0.0101038 0.0804603 
-0.424985 -0.0153203 
-0.00747174 0.0846162 
-0.462701 -0.0121022 
0.0113686 0.0983056 
-0.00139631 -0.472638 
0.0384058 0.109735 
-0.47642 -0.00778362 
0.0533298 0.115439 
-0.482545 -0.0107123 
0.0645713 0.114222 
-0.00213291 -0.489254 
0.0694482 0.10587 
0.0101138 -0.494794 
0.0678113 0.0964133 
0.0197054 -0.497956 
0.0602896 0.08943 
0.0322038 -0.498425 
0.0489163 0.0815481 
0.0400593 -0.496509 
0.0392936 0.0710428 
0.0370679 -0.492241 
0.0309942 0.0593405 
0.0309945 -0.484933 
0.0244413 0.0468318 
0.0298397 -0.47458 
0.0159548 0.0272964 
0.0335348 -0.463598 
-0.00815621 0.00849871 
0.0384739 -0.4546 
-0.0511179 -0.00224586 
0.0494929 -0.448559 
-0.0885861 -0.0117074 
0.0526904 -0.446202 
-0.107282 -0.0170715 
0.0308607 -0.447059 
-0.117868 -0.0194057 
-0.00418369 -0.448897 
-0.114835 -0.0193789 
-0.0354655 -0.449379 
-0.0830388 -0.0153514 
-0.059846 -0.44992 
-0.00751614 -0.0387018 
-0.464225 -0.0544385 
0.00781393 -0.0157487 
-0.435763 -0.0220545 
-0.832428 -0.0129697 
0.0208051 -0.00807889 
-0.443026 -0.00304736 
-0.821813 -0.000904586 
0.0172765 -0.00267649 
-0.471449 -0.0028261 
-0.827192 -0.0148107 
0.00755093 -0.00258405 
-0.466621 -0.0234916 
-0.83365 -0.0511385 
-0.00231936 0.0103205 
-0.477145 -0.0677615 
-0.839216 -0.0807658 
0.0095088 0.0125389 
-0.49897 -0.0890492 
-0.837421 -0.0887382 
0.00725159 0.0309192 
-0.490151 -0.0879036 
-0.831346 -0.0735139 
0.0539181 -9.51917e-05 
-0.467419 -0.0615496 
-0.80875 -0.0371699 
0.0763495 -0.00785661 
-0.0064702 -0.415639 
-0.851447 0.0104493 
0.0919606 -0.0123702 
-0.444576 0.0314095 
0.0945613 -0.012364 
-0.454393 0.0366393 
-0.0110583 0.0797265 
-0.46393 0.0202437 
-0.0122459 0.0588493 
-0.470969 0.00188113 
-0.0248623 0.0452602 
-0.475334 -0.0063907 
-0.0519235 0.0419846 
-0.475375 0.00433899 
-0.0752923 0.0461203 
0.0150191 -0.474056 
-0.0675914 0.052194 
-0.480903 0.00837738 
0.0559243 -0.049406 
-0.00647429 -0.492319 
-0.0118108 0.0604004 
-0.448527 -0.000150683 
-0.756015 -0.00355962 
-0.0123787 0.0601861 
-0.475287 -0.00429258 
-0.717959 0.00291487 
0.00726011 0.0732045 
-0.486437 0.00319566 
-0.718061 0.00139904 
0.0371176 0.091961 
-0.480032 -0.00161031 
-0.726423 -0.00914363 
0.0547067 0.106317 
-0.480058 -0.00990104 
-0.738511 -0.0134975 
0.0686112 0.112212 
-0.481278 -0.00671392 
-0.750625 -0.00590549 
0.0747539 0.107941 
-0.48004 0.00395025 
-0.761811 0.0044303 
0.0716516 0.100782 
-0.476185 0.0129405 
-0.770978 0.0142062 
0.0616814 0.0935166 
-0.46899 0.0243089 
-0.77552 0.0311177 
0.0498715 0.0823852 
-0.459021 0.0382738 
-0.774871 0.0438696 
0.0417277 0.067105 
-0.450172 0.0412736 
-0.769264 0.0442863 
0.0346932 0.049384 
-0.444039 0.0361415 
-0.758511 0.0365958 
0.0352682 0.0220018 
-0.441161 0.0301005 
-0.745954 0.030015 
0.0215749 -1.07457e-05 
-0.441459 0.030332 
-0.735406 0.0284455 
-0.0321618 0.00664031 
-0.448043 0.0329147 
-0.730384 0.0291916 
-0.0711413 -0.00491251 
-0.463432 0.0395621 
-0.733945 0.0352352 
-0.101646 -0.0122946 
-0.491132 0.0450528 
-0.747878 0.032203 
-0.114365 -0.0141978 
-0.535252 0.0309651 
-0.77086 0.0121687 
-0.117588 -0.0133374 
-0.595981 -0.000952347 
-0.797778 -0.0132665 
-0.104551 -0.0110846 
-0.666843 -0.031292 
-0.821378 -0.025901 
-0.0636172 -0.0069191 
-0.73344 -0.0530033 
-0.822004 -0.0298535 
-0.000865781 -0.0176689 
-0.672583 -0.0494902 
-1.32943 -0.018958 
-0.990912 -0.029908 
0.0156104 -0.00592278 
